a,7857,0.00500,"NPTS,",DT
0.018192,0.01755455,0.01678372,0.01575678,0.01485256
0.01387519,0.0125302,0.01119845,0.00969619,0.008054462
0.007082527,0.007205906,0.00829107,0.0101824,0.01248396
0.01494659,0.01725277,0.01907713,0.02053021,0.02149326
0.02175241,0.02136553,0.02095699,0.02054907,0.02058355
0.02150649,0.02191041,0.02135761,0.01995747,0.01742744
0.01464512,0.01226151,0.01059143,0.009588792,0.009040846
0.009499043,0.01055755,0.01135734,0.01185188,0.01265043
0.013557,0.01381299,0.01369261,0.01285528,0.01148017
0.01037857,0.009534545,0.00909147,0.008396702,0.00661324
0.004262214,0.002083457,0.0003136587,-0.001217323,-0.002433643
-0.003202033,-0.003220835,-0.002284967,-0.001071527,2.488572e-05
0.001195732,0.002327121,0.003512422,0.005210092,0.007102814
0.008855976,0.01019971,0.01068469,0.0103452,0.008984185
0.006724911,0.004179426,0.001601247,-0.0005843959,-0.00250429
-0.004190459,-0.004991281,-0.005105302,-0.005008604,-0.005030202
-0.00526398,-0.005849984,-0.007271901,-0.009054159,-0.0107287
-0.01198534,-0.01264436,-0.01274761,-0.01225018,-0.01131361
-0.01013343,-0.009017811,-0.008027404,-0.007202096,-0.006296816
-0.005152119,-0.003635209,-0.001834447,0.0002131111,0.00267142
0.005286717,0.007045249,0.007405353,0.006913336,0.005545078
0.003548098,0.001439941,-0.0004050803,-0.002200066,-0.004339236
-0.006144064,-0.00822648,-0.01133562,-0.01470613,-0.01792117
-0.02044263,-0.02227524,-0.02304299,-0.02221248,-0.02062519
-0.01872313,-0.01664674,-0.01509702,-0.01397203,-0.01291055
-0.01268757,-0.01340771,-0.01436091,-0.0156421,-0.01765241
-0.01970061,-0.02159502,-0.02344537,-0.02441382,-0.02453574
-0.02420752,-0.02377988,-0.02354562,-0.02338976,-0.02307377
-0.02242054,-0.02190365,-0.02159403,-0.0212971,-0.02139358
-0.02160144,-0.02090768,-0.0196949,-0.01904297,-0.01877098
-0.01860413,-0.018246,-0.01762279,-0.01727706,-0.01700694
-0.01669355,-0.01633472,-0.01559459,-0.01481481,-0.01439784
-0.01391978,-0.01330148,-0.01309124,-0.01278108,-0.0124133
-0.01199707,-0.01133294,-0.01062382,-0.0095235,-0.008867037
-0.009029398,-0.01002765,-0.01177498,-0.01366041,-0.01547322
-0.01660132,-0.01666481,-0.01554231,-0.01367292,-0.01146635
-0.008887067,-0.006542752,-0.005076978,-0.00437043,-0.004311545
-0.004863585,-0.005624271,-0.006880131,-0.00860188,-0.0101611
-0.01137062,-0.01237582,-0.01328709,-0.01396459,-0.01445724
-0.01456322,-0.01392982,-0.01271459,-0.01131886,-0.009746102
-0.008181122,-0.007145287,-0.006514656,-0.006302223,-0.006618164
-0.007281595,-0.008120312,-0.008969065,-0.00963835,-0.01034725
-0.01122431,-0.01171837,-0.01254191,-0.0142754,-0.01630317
-0.01839575,-0.02004406,-0.02099224,-0.02121766,-0.02069154
-0.02030755,-0.02004196,-0.0196041,-0.01928534,-0.01879265
-0.01814129,-0.01780721,-0.01825458,-0.01886454,-0.01925774
-0.020231,-0.0215126,-0.02245451,-0.02338792,-0.02414138
-0.02415458,-0.02388974,-0.02359963,-0.02311827,-0.02257012
-0.02163207,-0.02046413,-0.01935927,-0.01809632,-0.01683094
-0.01521522,-0.01280875,-0.009853541,-0.007081212,-0.00538372
-0.004482336,-0.003721813,-0.003332668,-0.003568733,-0.00460018
-0.006088256,-0.007856328,-0.01004009,-0.01206915,-0.01403101
-0.01579616,-0.0170385,-0.01810061,-0.01884255,-0.01898265
-0.01900639,-0.01945357,-0.01988984,-0.02053696,-0.02166096
-0.02260992,-0.02302263,-0.0227085,-0.02180673,-0.02050643
-0.01893984,-0.01742315,-0.01606272,-0.01497081,-0.01426194
-0.01384888,-0.01341164,-0.01256982,-0.01158713,-0.01066982
-0.009834696,-0.009426162,-0.009126328,-0.008548033,-0.008032062
-0.007723153,-0.007364264,-0.007248707,-0.007577335,-0.008183375
-0.008939276,-0.009552568,-0.009845398,-0.009573073,-0.008856551
-0.008286271,-0.008023435,-0.007673134,-0.006989831,-0.005976884
-0.004695224,-0.003341336,-0.001764503,0.0001374517,0.001708534
0.002930112,0.004015774,0.004762259,0.005720777,0.006965761
0.007826768,0.008401397,0.009034092,0.009796617,0.01073241
0.01179336,0.01266934,0.01327324,0.01398463,0.01468265
0.01526824,0.01596575,0.0165552,0.01695606,0.01753651
0.01822755,0.01838214,0.01812385,0.01764813,0.01682812
0.01609397,0.01544524,0.01513532,0.0153701,0.01583855
0.01656442,0.01741094,0.01853392,0.02001964,0.02167472
0.02351557,0.02549619,0.02752693,0.02901231,0.02965994
0.02952163,0.02870496,0.02794571,0.02678551,0.02504352
0.02349403,0.02205186,0.02069992,0.0196216,0.01886001
0.01833452,0.01812608,0.01798262,0.01742474,0.01681474
0.01622363,0.01552463,0.01504517,0.01470505,0.01471895
0.01489479,0.01501999,0.01534813,0.01534729,0.01493676
0.01440173,0.01347961,0.0123838,0.01169229,0.01107963
0.01079616,0.01100909,0.01100265,0.01123088,0.01182543
0.01228193,0.01297484,0.0142274,0.01569051,0.01715328
0.01779495,0.0173022,0.01600937,0.0132344,0.009533068
0.00597222,0.002832226,0.0004718936,-0.001145615,-0.001995143
-0.001573592,-0.0001086357,0.002010596,0.004227144,0.005366858
0.005873178,0.005800822,0.004917433,0.004299554,0.003989882
0.004178672,0.005102182,0.006170444,0.007105591,0.007594825
0.00766712,0.007618189,0.007588976,0.007380277,0.006879094
0.006226538,0.004853365,0.003268131,0.00214676,0.0007451644
-0.001160255,-0.003385918,-0.005655764,-0.007299908,-0.0078993
-0.00801388,-0.008176442,-0.008177341,-0.008193675,-0.008536512
-0.009280381,-0.01042846,-0.01157996,-0.01223527,-0.01180797
-0.01064626,-0.00872483,-0.005507276,-0.002004074,0.001446221
0.00461032,0.006633338,0.007519098,0.007696223,0.0075197
0.007283003,0.007614539,0.008816968,0.01011502,0.01163915
0.01322957,0.01413298,0.01540559,0.01657223,0.01652092
0.01578084,0.01489166,0.01409327,0.01303775,0.01149149
0.009553371,0.007416788,0.005396055,0.004434779,0.004549963
0.005023736,0.0056871,0.005927275,0.005789742,0.005654654
0.004977736,0.003155568,0.0009075026,-0.001054221,-0.003057401
-0.004344449,-0.0045594,-0.004580013,-0.003966477,-0.002702566
-0.001840031,-0.001163743,-0.0002243849,0.0003578868,0.000342577
0.000362493,0.0004089004,0.0003594061,0.0005431846,0.0007244504
0.0007909379,0.0008591604,0.0005418852,-0.0001662789,-0.0004327201
-0.000122804,-6.376611e-05,-0.0003401196,-0.0008010865,-0.001683652
-0.002422303,-0.003009609,-0.003583143,-0.003483202,-0.002797519
-0.001392787,0.0008331797,0.002713675,0.004040768,0.005500582
0.006720192,0.007164708,0.006834539,0.0059644,0.004681603
0.002957923,0.0008949983,-0.0007394773,-0.001579758,-0.001348876
-0.000605754,-0.0006465968,-0.001189077,-0.002184085,-0.003446115
-0.005068039,-0.007046494,-0.008600629,-0.009832573,-0.01086818
-0.011289,-0.01115288,-0.01061404,-0.009609048,-0.009041036
-0.008511775,-0.007834142,-0.007921211,-0.008523924,-0.009158521
-0.009620965,-0.009660518,-0.009124023,-0.008599171,-0.007980054
-0.007104088,-0.006457019,-0.005662459,-0.004728044,-0.004414028
-0.003996148,-0.002883147,-0.001587969,0.0004043992,0.002703892
0.004459312,0.005879484,0.006783735,0.007250192,0.00784563
0.008551506,0.009138301,0.009905143,0.01024868,0.01027258
0.01041515,0.01015152,0.009754678,0.009143799,0.008199154
0.006970024,0.006200802,0.006165729,0.006466134,0.00718961
0.007888381,0.008386184,0.008565623,0.007927716,0.007122659
0.006666089,0.005542118,0.004249968,0.003215914,0.002389951
0.002330111,0.002722967,0.003802782,0.00537882,0.006662304
0.007925959,0.008466438,0.008501215,0.00946877,0.009877437
0.009297324,0.008727162,0.008207719,0.008088635,0.008392815
0.008828302,0.009014452,0.008443675,0.007729272,0.007586562
0.006830272,0.005747598,0.005352129,0.004878031,0.004470166
0.004242174,0.00384221,0.003570718,0.003350319,0.003120687
0.002902572,0.002507181,0.00164485,0.0008362011,0.001023353
0.001748713,0.001871407,0.00175869,0.002361806,0.003560642
0.004844671,0.00591777,0.006414385,0.006293243,0.005773723
0.005039395,0.00450506,0.003608744,0.002495443,0.002301385
0.002606373,0.003045167,0.00369782,0.003732473,0.003304134
0.003354463,0.004135327,0.005463228,0.00639063,0.006480573
0.006792274,0.00768053,0.008699875,0.00981541,0.01116915
0.01233591,0.01287711,0.01344734,0.01388592,0.01439719
0.01529251,0.01604613,0.01694994,0.01735015,0.01734994
0.0178503,0.01828354,0.01866861,0.01898327,0.01900084
0.0191986,0.01973525,0.020285,0.02091569,0.02197581
0.0229218,0.02323542,0.02347114,0.02402781,0.02424344
0.02397666,0.02309111,0.02221147,0.02180169,0.02093815
0.02063544,0.02092337,0.02103115,0.02163787,0.02202451
0.02237429,0.02283762,0.02270514,0.02304467,0.02343467
0.02367095,0.02398488,0.02408523,0.02475698,0.02525355
0.02511169,0.02488053,0.02452344,0.02378548,0.02274658
0.02196454,0.02112644,0.01978156,0.01877574,0.01805873
0.01697965,0.01614805,0.01539077,0.01452851,0.01434921
0.01448614,0.01410173,0.01403263,0.01446706,0.01418696
0.01393367,0.01365371,0.01249403,0.01215856,0.01250934
0.01240692,0.01186689,0.01135022,0.01155742,0.012168
0.01270469,0.01289959,0.01332335,0.01350128,0.01307407
0.01249173,0.01139683,0.0102519,0.008999287,0.007826553
0.007116803,0.006370074,0.006115616,0.006442836,0.006961519
0.007644558,0.008104959,0.00907686,0.009611022,0.008545104
0.007822176,0.007387357,0.007201091,0.007805072,0.009071438
0.01049723,0.01140299,0.01247453,0.01356359,0.01481002
0.01564561,0.01635915,0.01786029,0.01833036,0.01807216
0.01826462,0.01780931,0.01702339,0.01700388,0.01689678
0.01660601,0.01628928,0.01563492,0.01545106,0.01572845
0.01618448,0.01625593,0.01607162,0.01597454,0.01611034
0.01657219,0.01607015,0.0153611,0.0149244,0.01352449
0.01183941,0.01059886,0.00947044,0.008422069,0.008097984
0.008494711,0.008917934,0.009749734,0.01126494,0.01249332
0.01308533,0.01391536,0.01454549,0.01494133,0.0152568
0.01448781,0.01374358,0.01339717,0.01278388,0.0127726
0.01287649,0.01234954,0.01251365,0.01312975,0.01317364
0.01346703,0.01451456,0.01536202,0.01598215,0.0165907
0.0162501,0.01585367,0.01521955,0.01417819,0.01386442
0.01375663,0.01331451,0.01276282,0.01236767,0.01203741
0.01197254,0.01145082,0.0107623,0.01076634,0.01015966
0.009136549,0.008379057,0.007672961,0.007533329,0.007570627
0.007859616,0.008142071,0.007859698,0.007857491,0.00783604
0.007840047,0.008040925,0.007866889,0.007583813,0.007387276
0.006513065,0.005795055,0.005610014,0.004896197,0.004242761
0.00358504,0.003016178,0.002980924,0.003606072,0.004657839
0.005397677,0.005661116,0.0055164,0.005436048,0.005025953
0.003870776,0.002836222,0.002063273,0.001837291,0.0023029
0.002791389,0.002655233,0.001949993,0.00171312,0.001322946
0.0009918781,0.00119781,0.000650425,0.0002547085,0.000891477
0.001500889,0.002022218,0.002976945,0.003332026,0.003140384
0.002835661,0.001993064,0.00146753,0.001511845,0.00169762
0.00200717,0.002211656,0.002195915,0.001913074,0.001273093
0.000882239,0.0004468763,6.948423e-06,0.0004822729,0.0009749576
0.001470812,0.002512945,0.003717382,0.005062934,0.005608842
0.005657759,0.005975618,0.005631432,0.005213892,0.005076722
0.00514307,0.005549247,0.005440374,0.005318119,0.005109122
0.003787037,0.002013457,0.0005722254,-0.001214844,-0.002816369
-0.00345416,-0.004111656,-0.004802345,-0.005245486,-0.005898789
-0.006531866,-0.007100116,-0.008029808,-0.008831086,-0.009610221
-0.01057539,-0.01156422,-0.01243902,-0.01363991,-0.0153749
-0.0165697,-0.01761858,-0.01849625,-0.01875652,-0.01853097
-0.01836628,-0.01786026,-0.01643077,-0.01540052,-0.01435857
-0.01294239,-0.01183888,-0.01085097,-0.009708247,-0.009057508
-0.009173242,-0.009226885,-0.00907458,-0.009464494,-0.01077172
-0.0121116,-0.01313498,-0.01396359,-0.01437774,-0.01463425
-0.01486372,-0.0152814,-0.01565084,-0.01569244,-0.01583584
-0.01668417,-0.01790253,-0.01871072,-0.019294,-0.01971524
-0.02044784,-0.02140731,-0.02150049,-0.02053852,-0.0192171
-0.01841601,-0.0178992,-0.01729207,-0.01725024,-0.01656042
-0.01517504,-0.01484454,-0.01456813,-0.01387551,-0.01340631
-0.01288795,-0.01210519,-0.01118386,-0.01029246,-0.01002171
-0.01038528,-0.01059884,-0.01084393,-0.01161472,-0.01284701
-0.01402853,-0.01522994,-0.01626341,-0.01695097,-0.01733635
-0.016909,-0.01641599,-0.01566406,-0.01459866,-0.01408383
-0.01436672,-0.01530096,-0.01614545,-0.01723293,-0.01833685
-0.01949054,-0.0208254,-0.02167687,-0.02299587,-0.02404703
-0.02352543,-0.02348958,-0.02342453,-0.02244013,-0.02224614
-0.0219397,-0.02134305,-0.02128389,-0.02119133,-0.02134106
-0.02216072,-0.02314433,-0.02351929,-0.02316224,-0.02277424
-0.022429,-0.02216629,-0.02217369,-0.02228982,-0.02282435
-0.02312936,-0.02279249,-0.02234737,-0.02191616,-0.02158574
-0.02119685,-0.02080476,-0.02111885,-0.02153205,-0.02092499
-0.02020263,-0.019527,-0.01863722,-0.01837128,-0.01815455
-0.01720935,-0.01645534,-0.01617923,-0.01643432,-0.01732627
-0.0176924,-0.01742059,-0.0174392,-0.01711853,-0.01634191
-0.01584141,-0.01513613,-0.01464946,-0.01514038,-0.01616726
-0.01682196,-0.01734967,-0.01800383,-0.0184701,-0.01883723
-0.01863428,-0.01866793,-0.01867526,-0.01806613,-0.01827295
-0.01871619,-0.01896798,-0.01880133,-0.01856094,-0.0185908
-0.01726418,-0.01549045,-0.01397988,-0.01243752,-0.01153285
-0.01042285,-0.009723352,-0.009936067,-0.009744947,-0.009414583
-0.009402323,-0.009533935,-0.009602659,-0.009608563,-0.009915384
-0.01041714,-0.01031022,-0.01008276,-0.009994016,-0.01021169
-0.01080754,-0.01139875,-0.01270635,-0.01406332,-0.01532992
-0.01691965,-0.01812945,-0.01887801,-0.01929742,-0.01901389
-0.01817113,-0.01750376,-0.01642607,-0.01502263,-0.01451081
-0.01448806,-0.01420391,-0.01439845,-0.01525453,-0.01614915
-0.01693128,-0.01693813,-0.01706645,-0.01759953,-0.01711791
-0.01658929,-0.01681089,-0.01671139,-0.01601359,-0.01561006
-0.01517571,-0.01446434,-0.01436662,-0.01447941,-0.01465933
-0.01440307,-0.01391077,-0.01409167,-0.01414514,-0.01481134
-0.01579847,-0.01629247,-0.01698166,-0.01779921,-0.01855623
-0.01885113,-0.0191411,-0.01928934,-0.01965849,-0.02025424
-0.01981259,-0.01891747,-0.01776998,-0.01672739,-0.01611711
-0.01569124,-0.01534031,-0.01445399,-0.01372486,-0.01275278
-0.01100692,-0.01039438,-0.01013072,-0.008890513,-0.007870864
-0.007244689,-0.006964478,-0.006641276,-0.005926606,-0.005872101
-0.006099532,-0.005837009,-0.005791675,-0.006488211,-0.006293779
-0.0056236,-0.006098424,-0.006022493,-0.006394499,-0.007132398
-0.007438314,-0.009083997,-0.01005821,-0.0103902,-0.01080672
-0.01004651,-0.009495102,-0.00934401,-0.008829636,-0.008386126
-0.00858566,-0.009406464,-0.009415962,-0.00917588,-0.00959246
-0.009259277,-0.00924678,-0.008957759,-0.007732022,-0.007752866
-0.008015147,-0.008150172,-0.008570648,-0.008862399,-0.009299907
-0.009971515,-0.01053927,-0.01062446,-0.01002642,-0.009048081
-0.008919496,-0.008671352,-0.007950644,-0.007362571,-0.00657121
-0.005621416,-0.004887227,-0.00449954,-0.00385836,-0.003585801
-0.004514125,-0.005430657,-0.005923224,-0.007514289,-0.009169161
-0.01023468,-0.01105894,-0.01148934,-0.01174206,-0.01124499
-0.01024908,-0.009562922,-0.009679737,-0.01037482,-0.01085789
-0.01148201,-0.01261112,-0.01304178,-0.01292561,-0.01266975
-0.0121204,-0.01173483,-0.01102298,-0.0101661,-0.008842868
-0.007216695,-0.006010695,-0.005546452,-0.005551779,-0.004403872
-0.003486841,-0.002875749,-0.001415419,-0.0001907769,-3.858085e-05
-0.0002507567,0.0005804697,0.001355127,0.002589068,0.004344783
0.004901933,0.005383085,0.006526788,0.007556362,0.007922669
0.008170064,0.009033252,0.01004405,0.009970933,0.009748948
0.01113153,0.01251376,0.01298784,0.01383149,0.01405131
0.01346704,0.01360955,0.01351455,0.01344469,0.01372174
0.01410712,0.01468045,0.01446036,0.01453033,0.01477398
0.01483579,0.01505972,0.01450159,0.01380374,0.01363559
0.01390072,0.01443648,0.01513827,0.01559023,0.01498818
0.01343124,0.01180314,0.01089973,0.01009817,0.009143186
0.008250284,0.007722691,0.006605358,0.005037106,0.004733377
0.004021562,0.003294918,0.003125235,0.002671938,0.002569435
0.002698293,0.003342359,0.003858413,0.004099478,0.005149595
0.005626224,0.005495983,0.005885892,0.005617772,0.005771566
0.006284483,0.006051273,0.006209022,0.006404441,0.005977025
0.005162484,0.004135249,0.002859729,0.002426228,0.002601125
0.001518167,0.0003845556,-1.921577e-05,-0.0006862089,-0.001105581
-0.0008753949,-0.0006087833,-0.0009326029,-0.001717138,-0.00279343
-0.003961024,-0.005307314,-0.006457812,-0.007213096,-0.007845911
-0.007619325,-0.007187502,-0.00706025,-0.006629373,-0.006134817
-0.005472618,-0.004208472,-0.003384283,-0.003194171,-0.002407813
-0.002340748,-0.00281205,-0.00309362,-0.004460651,-0.005485471
-0.005606541,-0.005790698,-0.005718771,-0.00550891,-0.004904897
-0.0039377,-0.00358534,-0.003203882,-0.00329794,-0.003404445
-0.003238195,-0.003767695,-0.003874149,-0.00422654,-0.003703018
-0.002475552,-0.002340852,-0.002211458,-0.002400289,-0.002999327
-0.003469483,-0.003446642,-0.003003466,-0.003084692,-0.003745843
-0.004422822,-0.004384746,-0.004188362,-0.004444124,-0.00497006
-0.005699728,-0.006105301,-0.006332082,-0.006569508,-0.006540367
-0.006887512,-0.007730017,-0.007656638,-0.006939576,-0.006213492
-0.005200891,-0.004033155,-0.002765443,-0.001615855,-0.0008006187
-0.0006465089,-0.001038291,-0.0009674778,-0.0007247168,-0.001050036
-0.001236818,-0.001485434,-0.002363586,-0.002666222,-0.001810353
-0.000866519,0.0003992327,0.001984886,0.003471227,0.005508518
0.007075574,0.008002036,0.009455164,0.01014303,0.00959702
0.009053619,0.008501622,0.007947415,0.008073804,0.008928366
0.009507239,0.009648688,0.009737017,0.008951669,0.008396968
0.00869465,0.009001352,0.009554205,0.01013703,0.01056988
0.01083199,0.01095282,0.01072021,0.01064537,0.01065218
0.0101299,0.009672916,0.009235655,0.008840965,0.008568818
0.008232541,0.007892564,0.00751046,0.006881234,0.006067226
0.004940547,0.003925066,0.003873684,0.003956717,0.004395456
0.005699969,0.006502105,0.006389402,0.006285605,0.006484523
0.006664302,0.007163296,0.008095271,0.008991964,0.009758675
0.01026897,0.01078542,0.0109448,0.01036188,0.00974498
0.009375256,0.009118401,0.009368246,0.01061228,0.01225893
0.01381767,0.01473151,0.01463676,0.01436075,0.01346466
0.01201016,0.01090833,0.01029931,0.01044624,0.01076286
0.01146845,0.01248478,0.01290952,0.01296606,0.01279263
0.01196009,0.01055342,0.008856194,0.007144933,0.006141138
0.005101545,0.004021076,0.00324483,0.002230494,0.001632447
0.001260659,0.001378368,0.002173594,0.002470041,0.002821631
0.00357006,0.004161803,0.00476299,0.004597531,0.0037307
0.002721323,0.001363123,0.0005178953,3.746002e-05,-0.0004604369
-0.0006848519,-0.000702485,-0.0008956685,-0.001692217,-0.002739901
-0.003939074,-0.005295305,-0.006364593,-0.006832617,-0.006333206
-0.005139743,-0.003689438,-0.001992176,-0.0005238052,0.001001663
0.00230601,0.003225368,0.00398251,0.003581545,0.002868893
0.002156864,0.0007648787,9.636581e-05,0.0002093049,0.001082703
0.003043078,0.00498281,0.006586095,0.007628168,0.00770923
0.007376269,0.007153031,0.007271396,0.007431592,0.006688621
0.005627526,0.005949668,0.006919988,0.006950744,0.006731947
0.005747031,0.003979329,0.002527823,0.0009432687,-0.0004332879
-0.001590902,-0.002851781,-0.002975421,-0.002320956,-0.002224354
-0.001918947,-0.001451624,-0.002083674,-0.003523438,-0.004483005
-0.004807344,-0.005188702,-0.005101379,-0.003982025,-0.002900676
-0.002071995,-0.001036228,0.0001503927,0.001270571,0.001855837
0.002504786,0.003610204,0.004642204,0.005635933,0.006151068
0.006699135,0.007440886,0.007554408,0.007877449,0.008328276
0.008997696,0.01005177,0.01119431,0.01270754,0.01404628
0.01483732,0.01464187,0.01393671,0.01319227,0.01162952
0.009795411,0.008710504,0.008351947,0.008057536,0.007879634
0.008038534,0.008182058,0.008593506,0.009255013,0.009756795
0.00976538,0.00945003,0.009061399,0.00832641,0.007601029
0.006505021,0.00554082,0.004845583,0.003756384,0.002901199
0.001934822,0.0009793517,0.0006192438,0.001260538,0.002714188
0.004055104,0.004494904,0.00474643,0.005193962,0.005462988
0.006281275,0.007062277,0.007405786,0.007457913,0.007115738
0.006616638,0.005676995,0.00412378,0.002375965,0.001628784
0.002157777,0.002565902,0.003436776,0.004696711,0.005488475
0.006817263,0.008070815,0.008770334,0.008276116,0.006743914
0.005655737,0.005095991,0.005073922,0.005152815,0.005596196
0.006079951,0.005656932,0.004406258,0.002813118,0.001269217
-0.0005405027,-0.002311198,-0.003881128,-0.005103027,-0.005630747
-0.00597769,-0.006386484,-0.00637003,-0.005863492,-0.005118343
-0.00442597,-0.004003645,-0.003894675,-0.004434132,-0.005836784
-0.007707861,-0.01006792,-0.01271823,-0.01483318,-0.0167185
-0.01774103,-0.01778816,-0.01812507,-0.01818328,-0.0180396
-0.01797094,-0.01767902,-0.01768955,-0.01791224,-0.0178499
-0.01731196,-0.01682138,-0.01615649,-0.01529395,-0.01464682
-0.01386181,-0.01345336,-0.01364148,-0.01396182,-0.01416312
-0.01412983,-0.01413264,-0.0143944,-0.01435414,-0.01370988
-0.012856,-0.01225379,-0.0117393,-0.01110703,-0.01085978
-0.01104431,-0.01137166,-0.01147514,-0.01137682,-0.01122343
-0.01067419,-0.009720434,-0.008864463,-0.008187096,-0.007471021
-0.007211143,-0.007527452,-0.008000597,-0.008274971,-0.008378618
-0.00840527,-0.008610757,-0.009314103,-0.009374977,-0.008822932
-0.008380552,-0.007592964,-0.00626391,-0.004487581,-0.002747044
-0.001466854,-0.0002817832,0.0008160364,0.001436295,0.001813032
0.002048929,0.002384742,0.002781811,0.002938126,0.003099959
0.00366004,0.004625665,0.005448274,0.005541081,0.005074682
0.004344626,0.003240907,0.001957373,0.0007739475,-0.0002395255
-0.001371309,-0.002690819,-0.00379122,-0.004166566,-0.003981749
-0.003283784,-0.001703017,0.0002839358,0.002262475,0.00391483
0.004956736,0.005178707,0.004795216,0.004076305,0.002980982
0.002189665,0.001754757,0.001681421,0.002088972,0.002700636
0.003919289,0.005210514,0.006151072,0.007092413,0.007662304
0.008003317,0.008123793,0.008056917,0.008304946,0.008711259
0.00897189,0.009347015,0.009487442,0.008751119,0.007814908
0.006672839,0.005055506,0.003502612,0.002473496,0.002032197
0.001756417,0.001955892,0.002681847,0.003214322,0.003214643
0.002766406,0.002234911,0.001902625,0.001911773,0.002020656
0.002219189,0.002620335,0.003271074,0.004044634,0.004772391
0.00565289,0.006330204,0.006844221,0.007128712,0.006918394
0.006774545,0.006386822,0.005420079,0.004592677,0.004181773
0.004009654,0.004404231,0.005652464,0.007583024,0.00993652
0.0121629,0.0135101,0.01349152,0.01242574,0.01085653
0.008936395,0.006946674,0.005351049,0.004400694,0.004039461
0.004305925,0.004986381,0.005706192,0.006458495,0.006844831
0.006741699,0.006086763,0.004291263,0.001656892,-0.001178766
-0.003866591,-0.005577042,-0.006641463,-0.007616588,-0.008371383
-0.009312593,-0.01037005,-0.01152934,-0.01293009,-0.0143969
-0.01557428,-0.01668981,-0.01734283,-0.01692096,-0.01584921
-0.01405638,-0.01193693,-0.01011286,-0.008759501,-0.008183904
-0.008155837,-0.008163739,-0.008445212,-0.00876555,-0.008951612
-0.009065167,-0.008730005,-0.008072042,-0.006860663,-0.004983821
-0.002843352,-0.0006851878,0.001508853,0.003711803,0.00568608
0.007344187,0.008940295,0.01075127,0.01280391,0.014946
0.01699425,0.01861381,0.01930049,0.01883033,0.01745234
0.01562444,0.01353667,0.01158892,0.01001812,0.008613381
0.007238002,0.005852325,0.004552056,0.003098606,0.001895036
0.001885912,0.00278017,0.004123898,0.005400528,0.00588415
0.00524265,0.003179226,3.119995e-05,-0.004081578,-0.008463691
-0.01195396,-0.01405843,-0.01404676,-0.01203133,-0.008998205
-0.005729334,-0.002652862,-0.0005369015,-0.0002083511,-0.001167224
-0.002971492,-0.005332415,-0.006800019,-0.006238466,-0.00407859
-0.0009690098,0.002675117,0.005975932,0.008562255,0.0101824
0.01030668,0.009141436,0.007080479,0.004054919,0.0009024263
-0.001663255,-0.003123206,-0.002952601,-0.001873999,0.0001913262
0.003661691,0.007430179,0.0102212,0.01209576,0.01313705
0.01346334,0.01324578,0.01201338,0.01003281,0.007642685
0.005346849,0.003816352,0.003066571,0.002975915,0.00335781
0.004083709,0.004889565,0.005793612,0.006623781,0.00667017
0.006046822,0.005158592,0.003974446,0.002901074,0.002616863
0.003144313,0.004037325,0.005186609,0.006483525,0.007492414
0.008182378,0.008498819,0.008211243,0.007552028,0.006504958
0.005130742,0.004135469,0.003629934,0.00376389,0.004643957
0.005991763,0.007784967,0.009515895,0.01057421,0.01070018
0.01027257,0.009376115,0.007703978,0.006115104,0.005345658
0.005079899,0.005228007,0.006153111,0.007560429,0.008737571
0.009711843,0.01045668,0.01035054,0.00922316,0.007560949
0.005914053,0.004634757,0.004071997,0.004437743,0.004775374
0.004727745,0.004754005,0.004257801,0.003230394,0.001830985
0.0001938319,-0.001381382,-0.002742788,-0.003514976,-0.003326708
-0.002097277,-0.000245062,0.002122528,0.004062102,0.005042714
0.005584409,0.00536824,0.004974665,0.005482737,0.006159209
0.006521686,0.006671892,0.006448086,0.006104643,0.005723623
0.005216029,0.00463401,0.004476734,0.00434888,0.004008414
0.003796444,0.003370748,0.002509054,0.001635053,0.001192021
0.001082471,0.001408008,0.001926083,0.002698391,0.003854957
0.005241422,0.006892987,0.00792947,0.007956943,0.007045221
0.005649826,0.0046004,0.003901148,0.00335002,0.002782003
0.00201959,0.001199949,0.0006104245,-2.969421e-05,-0.0007758088
-0.001449596,-0.001829704,-0.001524199,-0.0005882934,0.000469418
0.001346442,0.00229596,0.002887872,0.002561907,0.001994072
0.00160369,0.001132891,0.0008642712,0.0006958722,0.0004465172
0.0003918846,0.0003865046,0.000173441,-0.0005415595,-0.001746633
-0.003232124,-0.004947486,-0.00653863,-0.007470462,-0.007895212
-0.00767214,-0.006728189,-0.005725211,-0.004891466,-0.004179305
-0.003543301,-0.0028374,-0.002070581,-0.001450839,-0.001021542
-0.0009434788,-0.001087537,-0.001608905,-0.002454871,-0.002985944
-0.003853208,-0.004785534,-0.004901713,-0.004911461,-0.004620404
-0.003627155,-0.002330809,-0.00120861,-0.0001964836,0.0006814473
0.00127444,0.001903918,0.002305833,0.002701105,0.003363946
0.004043433,0.00456474,0.004855163,0.004840945,0.003947576
0.002100443,-3.031902e-05,-0.002333881,-0.004275376,-0.005209077
-0.005614477,-0.005537195,-0.005181932,-0.004721781,-0.003612174
-0.002359166,-0.001616278,-0.00129581,-0.001272574,-0.001562613
-0.001842216,-0.001969569,-0.002037104,-0.001914938,-0.001733914
-0.00186756,-0.0021372,-0.002269852,-0.002393609,-0.002263268
-0.001786142,-0.001200911,-0.0007824086,-0.0006427632,-0.001070132
